YEAR,MONTH,Q,Region,过牢,COUNTRY,己槛档,扁埃1,扁埃2,固叼绢,固叼绢2,"Spending(M$)
_Seeding","Spending(M$)
_SEM",Spending(M$)_Digital,WTB_Seeding,WTB_SEM, WTB , OLED 八祸樊 TTL , LG OLED 八祸樊 TTL , LG OLED 八祸樊 Low , Seeding WTB Upper+Mid , Seeding WTB Low , SEM WTB Brand+Core , SEM WTB Low ,Comp_campaign,TVC_GRP,Spending(M$)_TVC,GRP_High BM,Comp_GRP, Sell-out ,selout_remarks,Week,QLED,LG OLED,SONY OLED,OLED,4K
2019,10,4,SCA,Brazil,Brazil,固己槛,,,No media,No, - ,0.01,0.01, - ,"2,009","2,009","400,353","17,394", - , - , - , - , - ,,,,,,633,,2019-10-20,2,1,0.5,2,39
2019,10,4,SCA,Brazil,Brazil,固己槛,,,No media,No, - ,0.017,0.017, - ,"2,199","2,199","74,126","6,450", - , - , - , - , - ,,,,,,487,,2019-10-27,3,1,0.5,2,37
2019,11,4,SCA,Brazil,Brazil,固己槛,,,No media,No, - ,0.013,0.013, - ,"2,811","2,811","77,946","8,232", - , - , - , - , - ,,,,,,432,,2019-11-03,2,1,0,1,39
2019,11,4,SCA,Brazil,Brazil,固己槛,,,No media,No, - ,0.01,0.01, - ,"2,407","2,407","503,984","8,876", - , - , - , - , - ,,,,,,497,,2019-11-10,3,1,0.5,2,41
2019,11,4,SCA,Brazil,Brazil,固己槛,,,No media,No, - ,0.022,0.022, - ,"3,513","3,513","377,137","11,631", - , - , - , - , - ,,,,,,508,,2019-11-17,2,1,0.5,2,47
2019,11,4,SCA,Brazil,Brazil,固己槛,,,No media,No, - ,0.019,0.019, - ,"4,213","4,213","751,550","29,218", - , - , - , - , - ,,,,,,2492,,2019-11-24,8,2,0.5,4,100
2019,12,4,SCA,Brazil,Brazil,固己槛,,,No media,No, - ,0.04,0.04, - ,"9,771","9,771","117,088","15,933", - , - , - , - , - ,,,,,,636,,2019-12-01,3,1,0.5,2,50
2019,12,4,SCA,Brazil,Brazil,固己槛,,,No media,No, - ,0.008,0.008, - ,"2,415","2,415","187,470","8,834", - , - , - , - , - ,,,,,,332,,2019-12-08,2,1,0.5,2,39
2019,12,4,SCA,Brazil,Brazil,固己槛,,,No media,No, - ,0.008,0.008, - ,"1,721","1,721","215,439","13,902", - , - , - , - , - ,,,,,,400,,2019-12-15,2,1,0.5,2,37
2019,12,4,SCA,Brazil,Brazil,固己槛,,,No media,No, - ,0.005,0.005, - ,"1,448","1,448","2,646",423, - , - , - , - , - ,,,,,,458,,2019-12-22,2,1,0.5,3,45
2019,12,4,SCA,Brazil,Brazil,固己槛,,,No media,No, - ,0,0, - ,11,11, - , - , - , - , - , - , - ,,,,,,175,,2019-12-29,2,1,0.5,2,53
2019,1,1,NA,Canada,Canada,己槛柳涝,,,No media,No, - , - , - , - , - , - , - , - , - , - , - , - , - ,,,,,,150,,2019-01-06,3,1,0.5,4,46
2019,1,1,NA,Canada,Canada,己槛柳涝,,,No media,No, - , - , - , - , - , - , - , - , - , - , - , - , - ,,,,,,232,,2019-01-13,2,2,0.5,5,46
2019,1,1,NA,Canada,Canada,己槛柳涝,,,No media,No, - , - , - , - , - , - , - , - , - , - , - , - , - ,,,,,,314,,2019-01-20,3,1,0.5,5,42
2019,1,1,NA,Canada,Canada,己槛柳涝,,,No media,No, - , - , - , - , - , - , - , - , - , - , - , - , - ,,,,,,451,,2019-01-27,2,2,0.5,5,37
2019,2,1,NA,Canada,Canada,己槛柳涝,,,No media,No, - , - , - , - , - , - , - , - , - , - , - , - , - ,,,,,,388,,2019-02-03,1,2,0.5,3,36
2019,2,1,NA,Canada,Canada,己槛柳涝,,,No media,No, - , - , - , - , - , - , - , - , - , - , - , - , - ,,,,,,292,,2019-02-10,1,2,0.5,5,30
2019,2,1,NA,Canada,Canada,己槛柳涝,,,No media,No, - , - , - , - , - , - , - , - , - , - , - , - , - ,,,,,,93,,2019-02-17,3,1,1,5,41
2019,2,1,NA,Canada,Canada,己槛柳涝,,,No media,No, - , - , - , - , - , - , - , - , - , - , - , - , - ,,,,,,269,,2019-02-24,1,1,0.5,4,37
2019,3,1,NA,Canada,Canada,己槛柳涝,,,No media,No, - , - , - , - , - , - , - , - , - , - , - , - , - ,,,,,,299,,2019-03-03,1,1,0,3,36
2019,3,1,NA,Canada,Canada,己槛柳涝,,,No media,No, - , - , - , - , - , - , - , - , - , - , - , - , - ,,,,,,244,,2019-03-10,2,1,1,5,37
2019,3,1,NA,Canada,Canada,己槛柳涝,,,No media,No, - , - , - , - , - , - , - , - , - , - , - , - , - ,,,,,,335,,2019-03-17,1,1,0,4,34
2019,3,1,NA,Canada,Canada,己槛柳涝,,,No media,No, - , - , - , - , - , - , - , - , - , - , - , - , - ,,,,,,373,,2019-03-24,1,2,0,5,34
2019,3,1,NA,Canada,Canada,己槛柳涝,,,No media,No, - , - , - , - , - , - , - , - , - , - , - , - , - ,,,,,,316,,2019-03-31,1,2,0.5,5,33
2019,4,2,NA,Canada,Canada,己槛柳涝,,,No media,No, - , - , - , - , - , - , - , - , - , - , - , - , - ,,,,,,301,,2019-04-07,1,2,0.5,4,39
2019,4,2,NA,Canada,Canada,己槛柳涝,,,No media,No, - , - , - , - , - , - , - , - , - , - , - , - , - ,,,,,,389,,2019-04-14,1,2,0.5,5,36
2019,4,2,NA,Canada,Canada,己槛柳涝,,,No media,No, - , - , - , - , - , - , - , - , - , - , - , - , - ,,,,,,367,,2019-04-21,4,1,0.5,3,35
2019,4,2,NA,Canada,Canada,己槛柳涝,,,No media,No, - , - , - , - , - , - , - , - , - , - , - , - , - ,,,,,,260,,2019-04-28,2,1,0.5,4,40
2019,5,2,NA,Canada,Canada,己槛柳涝,,,No media,No, - , - , - , - , - , - , - , - , - , - , - , - , - ,,,,,,237,,2019-05-05,2,1,0.5,4,32
2019,5,2,NA,Canada,Canada,己槛柳涝,,,No media,No, - , - , - , - , - , - , - , - , - , - , - , - , - ,,,,,,383,,2019-05-12,3,1,0.5,5,34
2019,5,2,NA,Canada,Canada,己槛柳涝,,,No media,No, - , - , - , - , - , - ,"6,890","1,154", - , - , - , - , - ,,,,,,220,,2019-05-19,2,2,0.5,5,34
2019,5,2,NA,Canada,Canada,己槛柳涝,,,No media,No, - ,0.001,0.001, - ,324,324,"22,507","3,734", - , - , - , - , - ,,,,,,290,,2019-05-26,2,1,1,5,30
2019,6,2,NA,Canada,Canada,己槛柳涝,,,No media,No, - ,0.005,0.005, - ,823,823,"27,479","3,739", - , - , - , - , - ,,,,,,181,,2019-06-02,2,2,1,5,34
2019,6,2,NA,Canada,Canada,己槛柳涝,,,No media,No, - ,0.008,0.008, - ,"1,020","1,020","29,170","5,365", - , - , - , - , - ,,,,,,337,,2019-06-09,2,2,0,4,33
2019,6,2,NA,Canada,Canada,己槛柳涝,,,No media,No, - ,0.007,0.007, - ,907,907,"28,844","8,068", - , - , - , - , - ,,,,,,388,,2019-06-16,2,1,0.5,4,35
2019,6,2,NA,Canada,Canada,己槛柳涝,,,No media,No, - ,0.007,0.007, - ,997,997,"38,413","6,426", - , - , - , - , - ,,,,,,341,,2019-06-23,3,2,1,6,36
2019,6,2,NA,Canada,Canada,己槛柳涝,,,No media,No, - ,0.007,0.007, - ,949,949,"38,395","4,278", - , - , - , - , - ,,,,,,303,,2019-06-30,2,2,1,6,30
2019,7,3,NA,Canada,Canada,己槛柳涝,,,No media,No, - ,0.006,0.006, - ,887,887,"43,420","6,053", - , - , - , - , - ,,,,,,277,,2019-07-07,3,1,0,4,35
2019,7,3,NA,Canada,Canada,己槛柳涝,,,No media,No, - ,0.007,0.007, - ,"1,022","1,022","48,132","12,044", - , - , - , - , - ,,,,,,310,,2019-07-14,2,1,0,4,39
2019,7,3,NA,Canada,Canada,己槛柳涝,,,No media,No, - ,0.007,0.007, - ,"1,006","1,006","44,338","10,885", - , - , - , - , - ,,,,,,369,,2019-07-21,2,1,0.5,3,41
2019,7,3,NA,Canada,Canada,己槛柳涝,,,No media,No, - ,0.007,0.007, - ,938,938,"43,312","9,628", - , - , - , - , - ,,,,,,271,,2019-07-28,3,2,0,4,37
2019,8,3,NA,Canada,Canada,己槛柳涝,,,No media,No, - ,0.008,0.008, - ,"1,134","1,134","46,060","10,221", - , - , - , - , - ,,,,,,336,,2019-08-04,1,2,0,5,34
2019,8,3,NA,Canada,Canada,己槛柳涝,,,No media,No, - ,0.008,0.008, - ,"1,187","1,187","44,637","9,384", - , - , - , - , - ,,,,,,190,,2019-08-11,2,3,0.5,4,34
2019,8,3,NA,Canada,Canada,己槛柳涝,,,No media,No, - ,0.008,0.008, - ,"1,161","1,161","52,047","12,247", - , - , - , - , - ,,,,,,197,,2019-08-18,1,1,0,5,41
2019,8,3,NA,Canada,Canada,己槛柳涝,,,No media,No, - ,0.008,0.008, - ,"1,318","1,318","51,226","12,424", - , - , - , - , - ,,,,,,540,,2019-08-25,4,3,0.5,6,35
2019,9,3,NA,Canada,Canada,己槛柳涝,,,No media,No, - ,0.011,0.011, - ,"2,005","2,005","49,821","9,072", - , - , - , - , - ,,,,,,466,,2019-09-01,2,2,1,5,35
2019,9,3,NA,Canada,Canada,己槛柳涝,,,No media,No, - ,0.013,0.013, - ,"2,397","2,397","55,750","8,851", - , - , - , - , - ,,,,,,467,,2019-09-08,1,2,1,6,38
2019,9,3,NA,Canada,Canada,己槛柳涝,,,No media,No, - ,0.012,0.012, - ,"2,319","2,319","53,816","7,955", - , - , - , - , - ,,,,,,335,,2019-09-15,1,1,0,4,32
2019,9,3,NA,Canada,Canada,己槛柳涝,,,No media,No, - ,0.011,0.011, - ,"2,458","2,458","54,359","8,484", - , - , - , - , - ,,,,,,254,,2019-09-22,2,1,0.5,4,36
2019,9,3,NA,Canada,Canada,己槛柳涝,,,No media,No, - ,0.012,0.012, - ,"2,681","2,681","59,236","8,603", - , - , - , - , - ,,,,,,293,,2019-09-29,4,2,0.5,7,38
2019,10,4,NA,Canada,Canada,己槛柳涝,,,No media,No, - ,0.012,0.012, - ,"2,456","2,456","55,979","8,034", - , - , - , - , - ,,,,,,266,,2019-10-06,4,1,0,4,34
2019,10,4,NA,Canada,Canada,己槛柳涝,,,No media,No, - ,0.011,0.011, - ,"2,056","2,056","61,267","8,151", - , - , - , - , - ,,,,,,245,,2019-10-13,2,2,0.5,5,41
2019,10,4,NA,Canada,Canada,己槛柳涝,,,No media,No, - ,0.013,0.013, - ,"2,666","2,666","57,920","8,905", - , - , - , - , - ,,,,,,232,,2019-10-20,3,2,0.5,7,41
2019,10,4,NA,Canada,Canada,己槛柳涝,,,No media,No, - ,0.012,0.012, - ,"2,621","2,621","44,100","9,198", - , - , - , - , - ,,,,,,229,,2019-10-27,3,1,1,6,38
2019,11,4,NA,Canada,Canada,己槛柳涝,,,No media,No, - ,0.011,0.011, - ,"2,535","2,535","41,298","9,986", - , - , - , - , - ,,,,,,246,,2019-11-03,3,1,0.5,5,40
2019,11,4,NA,Canada,Canada,己槛柳涝,,,No media,No, - ,0.014,0.014, - ,"3,427","3,427","57,608","16,854", - , - , - , - , - ,,,,,,602,,2019-11-10,3,3,1,7,39
2019,11,4,NA,Canada,Canada,己槛柳涝,,,No media,No, - ,0.019,0.019, - ,"4,705","4,705","81,572","25,299", - , - , - , - , - ,,,,,,2868,,2019-11-17,4,5,0.5,12,55
2019,11,4,NA,Canada,Canada,己槛柳涝,,,No media,No, - ,0.018,0.018, - ,"6,372","6,372","113,266","36,412", - , - , - , - , - ,,,,,,2838,,2019-11-24,11,7,2,15,89
2019,12,4,NA,Canada,Canada,己槛柳涝,,,No media,No, - ,0.045,0.045, - ,"13,345","13,345","15,103","3,684", - , - , - , - , - ,,,,,,2642,,2019-12-01,7,3,0.5,10,63
2019,12,4,NA,Canada,Canada,己槛柳涝,,,No media,No, - ,0.003,0.003, - ,"1,427","1,427",958,176, - , - , - , - , - ,,,,,,479,,2019-12-08,3,3,0.5,7,44
2019,12,4,NA,Canada,Canada,己槛柳涝,,,No media,No, - ,0,0, - ,12,12,232,31, - , - , - , - , - ,,,,,,548,,2019-12-15,3,3,1,8,54
2019,12,4,NA,Canada,Canada,己槛柳涝,,,No media,No, - ,0,0, - ,1,1,485,135, - , - , - , - , - ,,,,,,1743,,2019-12-22,11,6,1,15,84
2019,12,4,NA,Canada,Canada,己槛柳涝,,,No media,No, - ,0,0, - ,11,11, - , - , - , - , - , - , - ,,,,,,1277,,2019-12-29,9,3,1,12,65
2019,1,1,EU,Czechia,Czechia,己槛,,,No media,No, - , - , - , - , - , - , - , - , - , - , - , - , - ,,,,,,143,CZ only (19斥 gdmi 狼 country),2019-01-06,6,6,0,26,54
2019,1,1,EU,Czechia,Czechia,己槛,,,No media,No, - , - , - , - , - , - , - , - , - , - , - , - , - ,,,,,,118,,2019-01-13,4,0,0,4,68
2019,1,1,EU,Czechia,Czechia,己槛,,,No media,No, - , - , - , - , - , - , - , - , - , - , - , - , - ,,,,,,159,,2019-01-20,11,4,0,11,43
2019,1,1,EU,Czechia,Czechia,己槛,,,No media,No, - , - , - , - , - , - , - , - , - , - , - , - , - ,,,,,,156,,2019-01-27,4,2,7,22,72
2019,2,1,EU,Czechia,Czechia,己槛,,,No media,No, - , - , - , - , - , - , - , - , - , - , - , - , - ,,,,,,101,,2019-02-03,2,4,0,13,47
2019,2,1,EU,Czechia,Czechia,己槛,,,No media,No, - , - , - , - , - , - , - , - , - , - , - , - , - ,,,,,,139,,2019-02-10,6,2,2,11,48
2019,2,1,EU,Czechia,Czechia,己槛,,,No media,No, - , - , - , - , - , - , - , - , - , - , - , - , - ,,,,,,161,,2019-02-17,0,2,0,9,69
2019,2,1,EU,Czechia,Czechia,己槛,,,No media,No, - , - , - , - , - , - , - , - , - , - , - , - , - ,,,,,,140,,2019-02-24,6,9,0,15,37
2019,3,1,EU,Czechia,Czechia,己槛,,,No media,No, - , - , - , - , - , - , - , - , - , - , - , - , - ,,,,,,141,,2019-03-03,4,0,0,15,56
2019,3,1,EU,Czechia,Czechia,己槛,,,No media,No, - , - , - , - , - , - , - , - , - , - , - , - , - ,,,,,,207,,2019-03-10,6,8,0,19,70
2019,3,1,EU,Czechia,Czechia,己槛,,,No media,No, - , - , - , - , - , - , - , - , - , - , - , - , - ,,,,,,117,,2019-03-17,0,4,0,11,58
2019,3,1,EU,Czechia,Czechia,己槛,,,No media,No, - , - , - , - , - , - , - , - , - , - , - , - , - ,,,,,,141,,2019-03-24,4,0,2,7,52
2019,3,1,EU,Czechia,Czechia,己槛,,,No media,No, - , - , - , - , - , - , - , - , - , - , - , - , - ,,,,,,142,,2019-03-31,0,2,0,5,41
2019,4,2,EU,Czechia,Czechia,己槛,,,No media,No, - , - , - , - , - , - , - , - , - , - , - , - , - ,,,,,,216,,2019-04-07,4,2,0,4,59
2019,4,2,EU,Czechia,Czechia,己槛,,,No media,No, - , - , - , - , - , - , - , - , - , - , - , - , - ,,,,,,228,,2019-04-14,2,0,0,5,54
2019,4,2,EU,Czechia,Czechia,己槛,,,No media,No, - , - , - , - , - , - , - , - , - , - , - , - , - ,,,,,,177,,2019-04-21,9,2,2,14,53
2019,4,2,EU,Czechia,Czechia,己槛,,,No media,No, - , - , - , - , - , - , - , - , - , - , - , - , - ,,,,,,205,,2019-04-28,4,2,0,13,47
2019,5,2,EU,Czechia,Czechia,己槛,,,No media,No, - , - , - , - , - , - , - , - , - , - , - , - , - ,,,,,,305,,2019-05-05,6,2,0,15,65
2019,5,2,EU,Czechia,Czechia,己槛,,,No media,No, - , - , - , - , - , - , - , - , - , - , - , - , - ,,,,,,227,,2019-05-12,8,2,0,15,48
2019,5,2,EU,Czechia,Czechia,己槛,,,No media,No, - , - , - , - , - , - , - , - , - , - , - , - , - ,,,,,,207,,2019-05-19,12,0,0,12,54
2019,5,2,EU,Czechia,Czechia,己槛,,,No media,No, - , - , - , - , - , - , - , - , - , - , - , - , - ,,,,,,205,,2019-05-26,13,9,2,15,43
2019,6,2,EU,Czechia,Czechia,己槛,,,No media,No, - , - , - , - , - , - , - , - , - , - , - , - , - ,,,,,,154,,2019-06-02,4,0,0,2,31
2019,6,2,EU,Czechia,Czechia,己槛,,,No media,No, - , - , - , - , - , - , - , - , - , - , - , - , - ,,,,,,178,,2019-06-09,7,0,0,4,46
2019,6,2,EU,Czechia,Czechia,己槛,,,No media,No, - , - , - , - , - , - , - , - , - , - , - , - , - ,,,,,,151,,2019-06-16,4,4,0,11,52
2019,6,2,EU,Czechia,Czechia,己槛,,,No media,No, - , - , - , - , - , - , - , - , - , - , - , - , - ,,,,,,182,,2019-06-23,5,0,0,14,35
2019,6,2,EU,Czechia,Czechia,己槛,,,No media,No, - , - , - , - , - , - , - , - , - , - , - , - , - ,,,,,,149,,2019-06-30,2,0,0,10,60
2019,7,3,EU,Czechia,Czechia,己槛,,,No media,No, - , - , - , - , - , - , - , - , - , - , - , - , - ,,,,,,230,,2019-07-07,2,7,0,13,49
2019,7,3,EU,Czechia,Czechia,己槛,,,No media,No, - , - , - , - , - , - , - , - , - , - , - , - , - ,,,,,,199,,2019-07-14,2,0,0,2,71
2019,7,3,EU,Czechia,Czechia,己槛,,,No media,No, - , - , - , - , - , - , - , - , - , - , - , - , - ,,,,,,209,,2019-07-21,2,0,0,14,49
2019,7,3,EU,Czechia,Czechia,己槛,,,No media,No, - , - , - , - , - , - , - , - , - , - , - , - , - ,,,,,,254,,2019-07-28,2,9,0,16,46
2019,8,3,EU,Czechia,Czechia,己槛,,,No media,No, - , - , - , - , - , - , - , - , - , - , - , - , - ,,,,,,239,,2019-08-04,5,5,0,5,46
2019,8,3,EU,Czechia,Czechia,己槛,,,No media,No, - , - , - , - , - , - , - , - , - , - , - , - , - ,,,,,,349,,2019-08-11,4,7,0,13,61
2019,8,3,EU,Czechia,Czechia,己槛,,,No media,No, - , - , - , - , - , - , - , - , - , - , - , - , - ,,,,,,254,,2019-08-18,13,11,2,16,67
2019,8,3,EU,Czechia,Czechia,己槛,,,No media,No, - , - , - , - , - , - , - , - , - , - , - , - , - ,,,,,,264,,2019-08-25,4,2,0,11,47
2019,9,3,EU,Czechia,Czechia,己槛,,,No media,No, - , - , - , - , - , - , - , - , - , - , - , - , - ,,,,,,256,,2019-09-01,4,4,0,13,46
2019,9,3,EU,Czechia,Czechia,己槛,,,No media,No, - , - , - , - , - , - , - , - , - , - , - , - , - ,,,,,,296,,2019-09-08,4,0,0,4,70
2019,9,3,EU,Czechia,Czechia,己槛,,,No media,No, - , - , - , - , - , - , - , - , - , - , - , - , - ,,,,,,238,,2019-09-15,4,4,0,13,47
2019,9,3,EU,Czechia,Czechia,己槛,,,No media,No, - , - , - , - , - , - , - , - , - , - , - , - , - ,,,,,,262,,2019-09-22,4,2,0,17,56
2019,9,3,EU,Czechia,Czechia,己槛,,,No media,No, - , - , - , - , - , - , - , - , - , - , - , - , - ,,,,,,256,,2019-09-29,12,2,0,6,91
2019,10,4,EU,Czechia,Czechia,己槛,,,No media,No, - , - , - , - , - , - , - , - , - , - , - , - , - ,,,,,,200,,2019-10-06,6,10,0,16,70
2019,10,4,EU,Czechia,Czechia,己槛,,,No media,No, - , - , - , - , - , - , - , - , - , - , - , - , - ,,,,,,150,,2019-10-13,20,0,4,16,42
2019,10,4,EU,Czechia,Czechia,己槛,,,No media,No, - , - , - , - , - , - , - , - , - , - , - , - , - ,,,,,,185,,2019-10-20,10,8,0,16,54
2019,10,4,EU,Czechia,Czechia,己槛,,,No media,No, - , - , - , - , - , - , - , - , - , - , - , - , - ,,,,,,171,,2019-10-27,16,6,2,28,59
2019,11,4,EU,Czechia,Czechia,己槛,,,No media,No, - , - , - , - , - , - , - , - , - , - , - , - , - ,,,,,,125,,2019-11-03,19,11,0,21,65
2019,11,4,EU,Czechia,Czechia,己槛,,,No media,No, - , - , - , - , - , - , - , - , - , - , - , - , - ,,,,,,423,,2019-11-10,15,4,0,19,56
2019,11,4,EU,Czechia,Czechia,己槛,,,No media,No, - , - , - , - , - , - , - , - , - , - , - , - , - ,,,,,,357,,2019-11-17,22,11,0,32,72
2019,11,4,EU,Czechia,Czechia,己槛,,,No media,No, - , - , - , - , - , - , - , - , - , - , - , - , - ,,,,,,489,,2019-11-24,11,6,2,24,70
2019,12,4,EU,Czechia,Czechia,己槛,,,No media,No, - , - , - , - , - , - , - , - , - , - , - , - , - ,,,,,,289,,2019-12-01,10,4,0,19,78
2019,12,4,EU,Czechia,Czechia,己槛,,,No media,No, - , - , - , - , - , - , - , - , - , - , - , - , - ,,,,,,265,,2019-12-08,13,4,2,17,69
2019,12,4,EU,Czechia,Czechia,己槛,,,No media,No, - , - , - , - , - , - , - , - , - , - , - , - , - ,,,,,,303,,2019-12-15,10,6,0,14,73
2019,12,4,EU,Czechia,Czechia,己槛,,,No media,No, - , - , - , - , - , - , - , - , - , - , - , - , - ,,,,,,173,,2019-12-22,18,9,2,35,85
2019,12,4,EU,Czechia,Czechia,己槛,,,No media,No, - , - , - , - , - , - , - , - , - , - , - , - , - ,,,,,,200,,2019-12-29,12,4,0,10,77
2019,1,1,EU,Denmark,Denmark,己槛,,,No media,No, - , - , - , - , - , - , - , - , - , - , - , - , - ,,,,,,412,19 gfk lg oled 厚吝栏肺 拌魂 (胶傀掸+掸付农+畴福傀捞 吝 厚吝),2019-01-06,9,12,2,29,38
2019,1,1,EU,Denmark,Denmark,己槛,,,No media,No, - , - , - , - , - , - , - , - , - , - , - , - , - ,,,,,,307,,2019-01-13,12,12,3,26,26
2019,1,1,EU,Denmark,Denmark,己槛,,,No media,No, - , - , - , - , - , - , - , - , - , - , - , - , - ,,,,,,304,,2019-01-20,3,8,0,14,37
2019,1,1,EU,Denmark,Denmark,己槛,,,No media,No, - , - , - , - , - , - , - , - , - , - , - , - , - ,,,,,,273,,2019-01-27,4,4,1,15,40
2019,2,1,EU,Denmark,Denmark,己槛,,,No media,No, - , - , - , - , - , - , - , - , - , - , - , - , - ,,,,,,230,,2019-02-03,9,0,0,6,44
2019,2,1,EU,Denmark,Denmark,己槛,,,No media,No, - , - , - , - , - , - , - , - , - , - , - , - , - ,,,,,,338,,2019-02-10,2,10,5,20,60
2019,2,1,EU,Denmark,Denmark,己槛,,,No media,No, - , - , - , - , - , - , - , - , - , - , - , - , - ,,,,,,257,,2019-02-17,2,6,2,15,24
2019,2,1,EU,Denmark,Denmark,己槛,,,No media,No, - , - , - , - , - , - , - , - , - , - , - , - , - ,,,,,,311,,2019-02-24,11,5,0,8,35
2019,3,1,EU,Denmark,Denmark,己槛,,,No media,No, - , - , - , - , - , - , - , - , - , - , - , - , - ,,,,,,290,,2019-03-03,5,2,2,14,33
2019,3,1,EU,Denmark,Denmark,己槛,,,No media,No, - , - , - , - , - , - , - , - , - , - , - , - , - ,,,,,,322,,2019-03-10,11,2,2,8,53
2019,3,1,EU,Denmark,Denmark,己槛,,,No media,No, - , - , - , - , - , - , - , - , - , - , - , - , - ,,,,,,260,,2019-03-17,8,5,0,11,46
2019,3,1,EU,Denmark,Denmark,己槛,,,No media,No, - , - , - , - , - , - , - , - , - , - , - , - , - ,,,,,,232,,2019-03-24,15,4,0,12,41
2019,3,1,EU,Denmark,Denmark,己槛,,,No media,No, - , - , - , - , - , - , - , - , - , - , - , - , - ,,,,,,236,,2019-03-31,8,3,0,11,49
2019,4,2,EU,Denmark,Denmark,己槛,,,No media,No, - , - , - , - , - , - , - , - , - , - , - , - , - ,,,,,,233,,2019-04-07,6,3,2,6,28
2019,4,2,EU,Denmark,Denmark,己槛,,,No media,No, - , - , - , - , - , - , - , - , - , - , - , - , - ,,,,,,193,,2019-04-14,2,4,2,18,39
2019,4,2,EU,Denmark,Denmark,己槛,,,No media,No, - , - , - , - , - , - , - , - , - , - , - , - , - ,,,,,,196,,2019-04-21,6,5,2,14,37
2019,4,2,EU,Denmark,Denmark,己槛,,,No media,No, - , - , - , - , - , - , - , - , - , - , - , - , - ,,,,,,239,,2019-04-28,7,3,0,7,44
2019,5,2,EU,Denmark,Denmark,己槛,,,No media,No, - , - , - , - , - , - , - , - , - , - , - , - , - ,,,,,,375,,2019-05-05,3,5,2,14,32
2019,5,2,EU,Denmark,Denmark,己槛,,,No media,No, - , - , - , - , - , - ,"2,482",521, - , - , - , - , - ,,,,,,201,,2019-05-12,8,6,0,15,23
2019,5,2,EU,Denmark,Denmark,己槛,,,No media,No, - ,0.001,0.001, - ,79,79,"9,329","1,990", - , - , - , - , - ,,,,,,214,,2019-05-19,12,5,2,8,35
2019,5,2,EU,Denmark,Denmark,己槛,,,No media,No, - ,0.002,0.002, - ,270,270,"8,169","2,019", - , - , - , - , - ,,,,,,225,,2019-05-26,13,1,0,3,28
2019,6,2,EU,Denmark,Denmark,己槛,,,No media,No, - ,0.002,0.002, - ,243,243,"6,896","1,607", - , - , - , - , - ,,,,,,165,,2019-06-02,9,1,0,10,19
2019,6,2,EU,Denmark,Denmark,己槛,,,No media,No, - ,0.001,0.001, - ,220,220,"7,092","1,757", - , - , - , - , - ,,,,,,205,,2019-06-09,6,2,0,8,41
2019,6,2,EU,Denmark,Denmark,己槛,,,No media,No, - ,0.001,0.001, - ,169,169,"5,784","1,449", - , - , - , - , - ,,,,,,185,,2019-06-16,5,2,0,6,23
2019,6,2,EU,Denmark,Denmark,己槛,,,No media,No, - ,0.001,0.001, - ,138,138,"5,597","1,266", - , - , - , - , - ,,,,,,315,,2019-06-23,3,3,0,10,28
2019,6,2,EU,Denmark,Denmark,己槛,,,No media,No, - ,0.001,0.001, - ,122,122,"7,167","1,599", - , - , - , - , - ,,,,,,223,,2019-06-30,3,2,5,8,30
2019,7,3,EU,Denmark,Denmark,己槛,,,No media,No, - ,0.001,0.001, - ,189,189,"6,323","1,606", - , - , - , - , - ,,,,,,175,,2019-07-07,3,7,2,17,27
2019,7,3,EU,Denmark,Denmark,己槛,,,No media,No, - ,0.001,0.001, - ,139,139,"6,711","1,795", - , - , - , - , - ,,,,,,200,,2019-07-14,4,2,4,11,34
2019,7,3,EU,Denmark,Denmark,己槛,,,No media,No, - ,0.001,0.001, - ,138,138,"7,532","2,031", - , - , - , - , - ,,,,,,350,,2019-07-21,4,2,4,9,33
2019,7,3,EU,Denmark,Denmark,己槛,,,No media,No, - ,0.001,0.001, - ,129,129,"10,786","2,902", - , - , - , - , - ,,,,,,323,,2019-07-28,2,2,0,13,39
2019,8,3,EU,Denmark,Denmark,己槛,,,No media,No, - ,0.001,0.001, - ,183,183,"12,511","3,393", - , - , - , - , - ,,,,,,327,,2019-08-04,8,2,3,16,38
2019,8,3,EU,Denmark,Denmark,己槛,,,No media,No, - ,0.001,0.001, - ,206,206,"13,423","3,226", - , - , - , - , - ,,,,,,380,,2019-08-11,16,4,1,18,42
2019,8,3,EU,Denmark,Denmark,己槛,,,No media,No, - ,0.001,0.001, - ,230,230,"11,305","2,638", - , - , - , - , - ,,,,,,294,,2019-08-18,9,9,3,18,39
2019,8,3,EU,Denmark,Denmark,己槛,,,No media,No, - ,0.001,0.001, - ,197,197,"10,502","2,536", - , - , - , - , - ,,,,,,249,,2019-08-25,8,6,2,17,43
2019,9,3,EU,Denmark,Denmark,己槛,,,No media,No, - ,0.001,0.001, - ,151,151,"26,123","6,119", - , - , - , - , - ,,,,,,204,,2019-09-01,9,4,0,10,42
2019,9,3,EU,Denmark,Denmark,己槛,,,No media,No, - ,0.001,0.001, - ,399,399,"30,463","7,234", - , - , - , - , - ,,,,,,400,,2019-09-08,6,6,6,16,37
2019,9,3,EU,Denmark,Denmark,己槛,,,No media,No, - ,0.002,0.002, - ,577,577,"22,796","7,204", - , - , - , - , - ,,,,,,473,,2019-09-15,4,3,6,12,34
